policy,spending
environment,
environment,
environment,3
environment,
environment,2
environment,
environment,
environment,3
environment,
environment,3
environment,
environment,
environment,
environment,
environment,3
environment,
environment,
environment,1
environment,2
environment,
environment,2
environment,2
environment,
environment,
environment,2
environment,
environment,
environment,2
environment,
environment,3
environment,
environment,
environment,
environment,2
environment,
environment,
environment,
environment,3
environment,2
environment,
environment,
environment,3
environment,3
environment,
environment,1
environment,3
environment,
environment,1
environment,
environment,2
environment,2
environment,
environment,3
environment,
environment,2
environment,
environment,2
environment,2
environment,3
environment,3
environment,
environment,
environment,
environment,3
environment,3
environment,
environment,
environment,
environment,3
environment,3
environment,
environment,
environment,3
environment,3
environment,
environment,
environment,3
environment,
environment,
environment,
environment,
environment,3
environment,3
environment,
environment,1
environment,2
environment,
environment,3
environment,2
environment,
environment,3
environment,
environment,3
environment,
environment,2
environment,2
environment,
environment,1
environment,
environment,
environment,3
environment,2
environment,2
environment,2
environment,2
environment,
environment,3
environment,
environment,2
environment,
environment,
environment,3
environment,3
environment,
environment,
environment,
environment,2
environment,3
environment,
environment,
environment,
environment,
environment,
environment,
environment,3
environment,
environment,
environment,2
environment,
environment,3
environment,2
environment,2
environment,1
environment,2
environment,2
environment,
environment,
environment,
environment,
environment,
environment,
environment,2
environment,1
environment,1
environment,3
environment,
environment,
environment,3
environment,
environment,
environment,
environment,2
environment,
environment,3
environment,
environment,2
environment,3
environment,
environment,
environment,2
environment,
environment,
environment,2
environment,
environment,
environment,
environment,3
environment,
environment,
environment,
environment,2
environment,3
environment,
environment,3
environment,2
environment,
environment,
environment,3
environment,
environment,
environment,3
environment,2
environment,2
environment,2
environment,3
environment,
environment,
environment,3
environment,3
environment,
environment,
environment,
environment,3
environment,3
environment,2
environment,2
environment,
environment,
environment,3
environment,1
environment,
environment,
environment,
environment,
environment,3
environment,
environment,
environment,2
environment,3
environment,1
environment,3
environment,1
environment,
environment,
environment,
environment,
environment,2
environment,
environment,
environment,
environment,3
environment,
environment,
environment,3
environment,2
environment,3
environment,
environment,
environment,
environment,
environment,
environment,2
environment,2
environment,3
environment,
environment,3
environment,
environment,
environment,
environment,
environment,
environment,
environment,
environment,
environment,
environment,
environment,
environment,2
environment,
environment,
environment,
environment,
environment,3
environment,
environment,
environment,
environment,
environment,
environment,
environment,
environment,
environment,
environment,
environment,2
environment,
environment,
environment,3
environment,
environment,
environment,
environment,
environment,
environment,
environment,
environment,
environment,
environment,3
environment,1
environment,
environment,
environment,
environment,
environment,
environment,
environment,
environment,2
environment,
environment,
environment,2
environment,3
environment,1
environment,3
environment,1
environment,
environment,
environment,
environment,
environment,
environment,2
environment,2
environment,
environment,
environment,
environment,
environment,
environment,
environment,
environment,
environment,
environment,
environment,
environment,3
environment,
environment,
environment,
environment,
environment,
environment,3
environment,
environment,
environment,2
environment,
environment,
environment,
environment,
environment,
environment,
environment,
environment,
environment,
environment,
environment,
environment,
environment,
environment,
environment,
environment,
environment,
environment,
environment,
environment,
environment,
environment,
environment,
environment,2
environment,
environment,
environment,
environment,1
environment,
environment,2
environment,
environment,
culture,2
culture,2
culture,
culture,2
culture,1
culture,
culture,1
culture,1
culture,
culture,
culture,
culture,3
culture,2
culture,
culture,
culture,
culture,
culture,2
culture,
culture,
culture,1
culture,1
culture,
culture,2
culture,2
culture,2
culture,3
culture,2
culture,3
culture,2
culture,3
culture,2
culture,3
culture,
culture,
culture,
culture,
culture,
culture,2
culture,
culture,
culture,1
culture,2
culture,1
culture,1
culture,
culture,2
culture,
culture,2
culture,1
culture,2
culture,2
culture,
culture,
culture,
culture,
culture,
culture,1
culture,
culture,2
culture,3
culture,
culture,
culture,
culture,
culture,2
culture,2
culture,2
culture,2
culture,2
culture,
culture,3
culture,
culture,3
culture,
culture,2
culture,
culture,
culture,
culture,
culture,
culture,2
culture,3
culture,
culture,3
culture,
culture,
culture,2
culture,
culture,
culture,
culture,
culture,2
culture,
culture,
culture,2
culture,1
culture,
culture,2
culture,2
culture,2
culture,
culture,2
culture,
culture,1
culture,
culture,2
culture,
culture,1
culture,
culture,
culture,1
culture,
culture,2
culture,
culture,
culture,
culture,
culture,
culture,
culture,1
culture,
culture,2
culture,
culture,
culture,1
culture,2
culture,
culture,1
culture,1
culture,1
culture,
culture,
culture,
culture,1
culture,
culture,
culture,1
culture,1
culture,2
culture,
culture,2
culture,
culture,
culture,2
culture,1
culture,2
culture,
culture,
culture,2
culture,
culture,
culture,
culture,
culture,2
culture,2
culture,2
culture,
culture,2
culture,2
culture,2
culture,
culture,
culture,2
culture,1
culture,
culture,
culture,
culture,
culture,2
culture,2
culture,
culture,
culture,
culture,
culture,
culture,
culture,1
culture,3
culture,
culture,2
culture,
culture,
culture,
culture,
culture,
culture,
culture,
culture,
culture,1
culture,
culture,
culture,
culture,2
culture,2
culture,
culture,2
culture,
culture,
culture,
culture,
culture,
culture,1
culture,
culture,1
culture,
culture,1
culture,
culture,2
culture,
culture,
culture,
culture,
culture,
culture,
culture,1
culture,1
culture,2
culture,1
culture,1
culture,
culture,1
culture,
culture,1
culture,2
culture,2
culture,2
culture,
culture,2
culture,
culture,1
culture,1
culture,2
culture,2
culture,
culture,
culture,
culture,3
culture,1
culture,
culture,
culture,
culture,
culture,
culture,
culture,
culture,2
culture,
culture,1
culture,
culture,1
culture,
culture,1
culture,2
culture,1
culture,
culture,2
culture,3
culture,
culture,
culture,
culture,2
culture,
culture,
culture,
culture,2
culture,2
culture,
culture,1
culture,
culture,
culture,
culture,
culture,1
culture,1
culture,1
culture,1
culture,1
culture,
culture,1
culture,2
culture,
culture,
culture,1
culture,
culture,
culture,
culture,1
culture,
culture,
culture,
culture,
culture,1
culture,1
culture,
culture,1
culture,
culture,
culture,1
culture,
culture,1
culture,1
culture,2
culture,1
culture,
culture,1
culture,
culture,3
culture,2
culture,
culture,2
culture,2
culture,2
culture,
culture,
culture,2
culture,2
culture,
culture,
culture,1
culture,2
culture,1
culture,
culture,2
culture,1
culture,
culture,2
culture,
culture,3
culture,2
culture,
culture,2
culture,
culture,1
culture,
culture,
culture,
culture,2
culture,2
culture,
culture,1
culture,
culture,2
culture,
culture,
culture,
culture,2
culture,1
culture,
culture,1
culture,1
culture,2
culture,
culture,2
culture,
culture,
culture,3
culture,
culture,2
culture,1
culture,2
culture,
culture,
culture,
culture,2
culture,
culture,
culture,
culture,
culture,
culture,
culture,2
culture,
culture,
culture,
culture,1
culture,2
culture,1
culture,1
culture,
culture,
culture,1
culture,1
culture,1
culture,
culture,1
culture,2
culture,
culture,1
culture,2
culture,2
culture,2
culture,
culture,
culture,1
culture,
